#Software: Microsoft Log Parser
#Version: 1.0
#Date: 2014-09-01 00:57:00
#Fields: LogFilename RecordNumber ComputerName SiteID DateTime ClientIpAddress ServerIpAddress ServerPort Method ProtocolVersion ProtocolStatus SubStatus TimeTaken BytesSent BytesReceived Win32Status UriStem UriQuery UserName
d:\iislog\W3SVC\ra140831.ibl 189902 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1769 652 0 /dede/images/quick_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 189903 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 711 654 0 /dede/images/ico-sysmsg.png - -
d:\iislog\W3SVC\ra140831.ibl 189904 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1266 654 0 /dede/images/skinbutton.png - -
d:\iislog\W3SVC\ra140831.ibl 189905 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 422 651 0 /dede/images/allmenu.gif - -
d:\iislog\W3SVC\ra140831.ibl 189906 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 458 655 0 /dede/images/toggle_menu.gif - -
d:\iislog\W3SVC\ra140831.ibl 189907 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 8770 634 0 /dede/index_menu.php - -
d:\iislog\W3SVC\ra140831.ibl 189908 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2936 649 0 /dede/images/input.gif - -
d:\iislog\W3SVC\ra140831.ibl 189909 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 11301 634 0 /dede/index_body.php - -
d:\iislog\W3SVC\ra140831.ibl 189910 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 320 624 0 /dede/images/style1/style.css - -
d:\iislog\W3SVC\ra140831.ibl 189911 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 565 657 0 /dede/images/gtk-sadd.png - -
d:\iislog\W3SVC\ra140831.ibl 189912 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 8295 612 0 /include/js/dedeajax2.js - -
d:\iislog\W3SVC\ra140831.ibl 189913 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 536 658 0 /dede/images/idnbgfoot.gif - -
d:\iislog\W3SVC\ra140831.ibl 189914 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 2790 618 0 /dede/css/indexbody.css - -
d:\iislog\W3SVC\ra140831.ibl 189915 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 8779 613 0 /dede/css/base.css - -
d:\iislog\W3SVC\ra140831.ibl 189916 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1099 656 0 /dede/images/gtk-del.png - -
d:\iislog\W3SVC\ra140831.ibl 189917 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 8443 617 0 /include/js/jquery/ui.core.js - -
d:\iislog\W3SVC\ra140831.ibl 189918 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 3791 635 0 /dede/js/leftmenu.js - -
d:\iislog\W3SVC\ra140831.ibl 189919 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 109 2588 646 0 /dede/js/jquery.json-2.2.min.js - -
d:\iislog\W3SVC\ra140831.ibl 189920 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 1546 636 0 /dede/js/indexbody.js - -
d:\iislog\W3SVC\ra140831.ibl 189921 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1692 631 0 /dede/js/drag.js - -
d:\iislog\W3SVC\ra140831.ibl 189922 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1184 654 0 /dede/images/close.gif - -
d:\iislog\W3SVC\ra140831.ibl 189923 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1876 659 0 /dede/images/loadinglit.gif - -
d:\iislog\W3SVC\ra140831.ibl 189924 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 171 18915 622 0 /include/js/jquery/ui.draggable.js - -
d:\iislog\W3SVC\ra140831.ibl 189925 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 24050 621 0 /include/js/jquery/ui.sortable.js - -
d:\iislog\W3SVC\ra140831.ibl 189926 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 375 72533 616 0 /include/js/jquery/jquery.js - -
d:\iislog\W3SVC\ra140831.ibl 189927 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 530 657 0 /dede/images/allbtbg2.gif - -
d:\iislog\W3SVC\ra140831.ibl 189928 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 861 655 0 /dede/index_body.php dopost=showauth -
d:\iislog\W3SVC\ra140831.ibl 189929 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 4396 659 0 /dede/images/ico_spider.gif - -
d:\iislog\W3SVC\ra140831.ibl 189930 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 883 653 0 /dede/index_body.php dopost=showad -
d:\iislog\W3SVC\ra140831.ibl 189931 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 633 654 0 /dede/images/ruler.gif - -
d:\iislog\W3SVC\ra140831.ibl 189932 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1220 654 0 /dede/images/input.png - -
d:\iislog\W3SVC\ra140831.ibl 189933 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 3081 657 0 /dede/images/dlgtitle.gif - -
d:\iislog\W3SVC\ra140831.ibl 189934 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 541 652 0 /dede/images/tbg.gif - -
d:\iislog\W3SVC\ra140831.ibl 189935 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 1021 654 0 /dede/images/sp_bg.gif - -
d:\iislog\W3SVC\ra140831.ibl 189936 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 534 656 0 /dede/images/addnews.gif - -
d:\iislog\W3SVC\ra140831.ibl 189937 USER-1A7617C508 132273000 2014-08-31 05:36:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 885 658 0 /dede/images/menuarrow.gif - -
d:\iislog\W3SVC\ra140831.ibl 189938 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1461 174 0 /favicon.ico - -
d:\iislog\W3SVC\ra140831.ibl 189939 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 936 656 0 /dede/images/manage1.gif - -
d:\iislog\W3SVC\ra140831.ibl 189940 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 1350 657 0 /dede/images/file_dir.gif - -
d:\iislog\W3SVC\ra140831.ibl 189941 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 366 648 0 /dede/images/arrr.gif - -
d:\iislog\W3SVC\ra140831.ibl 189942 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 8779 629 0 /dede/css/base.css - -
d:\iislog\W3SVC\ra140831.ibl 189943 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 15 2790 634 0 /dede/css/indexbody.css - -
d:\iislog\W3SVC\ra140831.ibl 189945 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 2649 668 0 /dede/images/biz.gif - -
d:\iislog\W3SVC\ra140831.ibl 189946 USER-1A7617C508 132273000 2014-08-31 05:36:31 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 208 153 0 /data/2d4fa8bcadba1aef94c33cd8a4a29de4.php - -
d:\iislog\W3SVC\ra140831.ibl 189947 USER-1A7617C508 132273000 2014-08-31 05:36:31 112.121.182.140 112.121.182.140 80 GET HTTP/1.0 200 0 0 341 130 0 /data/admin/ver.txt - -
d:\iislog\W3SVC\ra140831.ibl 189948 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 453 1886 617 0 /dede/index_testenv.php - -
d:\iislog\W3SVC\ra140831.ibl 189950 USER-1A7617C508 132273000 2014-08-31 05:36:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 765 649 0 /dede/index_body.php dopost=getRightSide -
d:\iislog\W3SVC\ra140831.ibl 190120 USER-1A7617C508 132273000 2014-08-31 05:36:49 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 2885 646 0 /dede/index_menu_load.php openitem=10 -
d:\iislog\W3SVC\ra140831.ibl 190130 USER-1A7617C508 132273000 2014-08-31 05:36:50 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 140 63384 612 0 /dede/sys_info.php - -
d:\iislog\W3SVC\ra140831.ibl 190483 USER-1A7617C508 132273000 2014-08-31 05:37:16 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1200 836 0 /dede/sys_info.php - -
d:\iislog\W3SVC\ra140831.ibl 190492 USER-1A7617C508 132273000 2014-08-31 05:37:17 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 63704 615 0 /dede/sys_info.php gp=1 -
d:\iislog\W3SVC\ra140831.ibl 190577 USER-1A7617C508 132273000 2014-08-31 05:37:25 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 62 1180 6252 0 /dede/sys_info.php - -
d:\iislog\W3SVC\ra140831.ibl 190588 USER-1A7617C508 132273000 2014-08-31 05:37:27 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 156 63712 610 0 /dede/sys_info.php - -
d:\iislog\W3SVC\ra140831.ibl 190801 USER-1A7617C508 132273000 2014-08-31 05:37:43 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 9996 616 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 190814 USER-1A7617C508 132273000 2014-08-31 05:37:45 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 24438 630 0 /dede/catalog_add.php listtype=all -
d:\iislog\W3SVC\ra140831.ibl 191049 USER-1A7617C508 132273000 2014-08-31 05:38:08 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1188 1317 0 /dede/catalog_add.php - -
d:\iislog\W3SVC\ra140831.ibl 191061 USER-1A7617C508 132273000 2014-08-31 05:38:09 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 11235 617 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191073 USER-1A7617C508 132273000 2014-08-31 05:38:11 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 4860 650 0 /dede/catalog_edit.php dopost=time&id=3 -
d:\iislog\W3SVC\ra140831.ibl 191089 USER-1A7617C508 132273000 2014-08-31 05:38:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 22692 623 0 /dede/catalog_edit.php id=3 -
d:\iislog\W3SVC\ra140831.ibl 191161 USER-1A7617C508 132273000 2014-08-31 05:38:22 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1188 1292 0 /dede/catalog_edit.php - -
d:\iislog\W3SVC\ra140831.ibl 191168 USER-1A7617C508 132273000 2014-08-31 05:38:23 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 11235 618 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191180 USER-1A7617C508 132273000 2014-08-31 05:38:24 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 4847 650 0 /dede/catalog_edit.php dopost=time&id=3 -
d:\iislog\W3SVC\ra140831.ibl 191185 USER-1A7617C508 132273000 2014-08-31 05:38:26 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 22679 623 0 /dede/catalog_edit.php id=3 -
d:\iislog\W3SVC\ra140831.ibl 191261 USER-1A7617C508 132273000 2014-08-31 05:38:37 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 31 1188 1283 0 /dede/catalog_edit.php - -
d:\iislog\W3SVC\ra140831.ibl 191273 USER-1A7617C508 132273000 2014-08-31 05:38:38 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 11235 618 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191401 USER-1A7617C508 132273000 2014-08-31 05:38:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 11235 616 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191435 USER-1A7617C508 132273000 2014-08-31 05:38:49 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 24438 630 0 /dede/catalog_add.php listtype=all -
d:\iislog\W3SVC\ra140831.ibl 191837 USER-1A7617C508 132273000 2014-08-31 05:39:28 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1188 1317 0 /dede/catalog_add.php - -
d:\iislog\W3SVC\ra140831.ibl 191846 USER-1A7617C508 132273000 2014-08-31 05:39:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 12474 617 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191852 USER-1A7617C508 132273000 2014-08-31 05:39:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 4859 650 0 /dede/catalog_edit.php dopost=time&id=4 -
d:\iislog\W3SVC\ra140831.ibl 191856 USER-1A7617C508 132273000 2014-08-31 05:39:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 22691 623 0 /dede/catalog_edit.php id=4 -
d:\iislog\W3SVC\ra140831.ibl 191961 USER-1A7617C508 132273000 2014-08-31 05:39:40 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1188 1292 0 /dede/catalog_edit.php - -
d:\iislog\W3SVC\ra140831.ibl 191975 USER-1A7617C508 132273000 2014-08-31 05:39:41 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 12474 618 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 191990 USER-1A7617C508 132273000 2014-08-31 05:39:43 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 4847 650 0 /dede/catalog_edit.php dopost=time&id=4 -
d:\iislog\W3SVC\ra140831.ibl 191998 USER-1A7617C508 132273000 2014-08-31 05:39:44 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 22679 623 0 /dede/catalog_edit.php id=4 -
d:\iislog\W3SVC\ra140831.ibl 192063 USER-1A7617C508 132273000 2014-08-31 05:39:57 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 78 1188 1283 0 /dede/catalog_edit.php - -
d:\iislog\W3SVC\ra140831.ibl 192069 USER-1A7617C508 132273000 2014-08-31 05:39:58 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 12474 618 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 192149 USER-1A7617C508 132273000 2014-08-31 05:40:02 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1359 645 0 /dede/index_menu_load.php openitem=5 -
d:\iislog\W3SVC\ra140831.ibl 192157 USER-1A7617C508 132273000 2014-08-31 05:40:03 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 3880 617 0 /dede/makehtml_list.php - -
d:\iislog\W3SVC\ra140831.ibl 192163 USER-1A7617C508 132273000 2014-08-31 05:40:05 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 125 1360 660 0 /dede/makehtml_list_action.php typeid=0&maxpagesize=50&upnext=1 -
d:\iislog\W3SVC\ra140831.ibl 192165 USER-1A7617C508 132273000 2014-08-31 05:40:05 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 203 1360 739 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=1&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192166 USER-1A7617C508 132273000 2014-08-31 05:40:05 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 312 1360 778 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=2&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192168 USER-1A7617C508 132273000 2014-08-31 05:40:06 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 187 1136 778 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=3&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192215 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 2268 627 0 /templets/moban1/images/logo.gif - -
d:\iislog\W3SVC\ra140831.ibl 192216 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 234 2861 625 0 /templets/moban1/images/14.gif - -
d:\iislog\W3SVC\ra140831.ibl 192218 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 281 2344 625 0 /templets/moban1/images/13.gif - -
d:\iislog\W3SVC\ra140831.ibl 192219 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 328 3566 624 0 /templets/moban1/images/a.gif - -
d:\iislog\W3SVC\ra140831.ibl 192223 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 171 1881 625 0 /templets/moban1/images/12.gif - -
d:\iislog\W3SVC\ra140831.ibl 192224 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 265 1485 625 0 /templets/moban1/images/11.gif - -
d:\iislog\W3SVC\ra140831.ibl 192225 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 375 3368 624 0 /templets/moban1/images/b.gif - -
d:\iislog\W3SVC\ra140831.ibl 192227 USER-1A7617C508 132273000 2014-08-31 05:40:12 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 531 12553 609 0 /templets/moban1/style/sdcms.js - -
d:\iislog\W3SVC\ra140831.ibl 192230 USER-1A7617C508 132273000 2014-08-31 05:40:13 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 671 22574 590 0 /templets/moban1/style/sdcms.css - -
d:\iislog\W3SVC\ra140831.ibl 192234 USER-1A7617C508 132273000 2014-08-31 05:40:13 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 312 3127 625 0 /templets/moban1/images/15.gif - -
d:\iislog\W3SVC\ra140831.ibl 192235 USER-1A7617C508 132273000 2014-08-31 05:40:13 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 375 381 626 0 /templets/moban1/images/nav.gif - -
d:\iislog\W3SVC\ra140831.ibl 192245 USER-1A7617C508 132273000 2014-08-31 05:40:14 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 2656 93814 609 0 /index.php - -
d:\iislog\W3SVC\ra140831.ibl 192252 USER-1A7617C508 132273000 2014-08-31 05:40:15 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 921 26905 628 0 /templets/moban1/images/sdcms.gif - -
d:\iislog\W3SVC\ra140831.ibl 192258 USER-1A7617C508 132273000 2014-08-31 05:40:16 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1461 174 0 /favicon.ico - -
d:\iislog\W3SVC\ra140831.ibl 192270 USER-1A7617C508 132273000 2014-08-31 05:40:19 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 359 174777 567 0 /qlny.html - -
d:\iislog\W3SVC\ra140831.ibl 192445 USER-1A7617C508 132273000 2014-08-31 05:40:44 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 12474 616 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 192465 USER-1A7617C508 132273000 2014-08-31 05:40:45 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 4850 650 0 /dede/catalog_edit.php dopost=time&id=1 -
d:\iislog\W3SVC\ra140831.ibl 192498 USER-1A7617C508 132273000 2014-08-31 05:40:51 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 22674 623 0 /dede/catalog_edit.php id=1 -
d:\iislog\W3SVC\ra140831.ibl 192709 USER-1A7617C508 132273000 2014-08-31 05:41:17 183.36.68.160 112.121.182.140 80 POST HTTP/1.1 200 0 46 1188 1321 0 /dede/catalog_edit.php - -
d:\iislog\W3SVC\ra140831.ibl 192726 USER-1A7617C508 132273000 2014-08-31 05:41:18 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 93 12474 618 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 192741 USER-1A7617C508 132273000 2014-08-31 05:41:20 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 78 3880 617 0 /dede/makehtml_list.php - -
d:\iislog\W3SVC\ra140831.ibl 192753 USER-1A7617C508 132273000 2014-08-31 05:41:22 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1360 660 0 /dede/makehtml_list_action.php typeid=0&maxpagesize=50&upnext=1 -
d:\iislog\W3SVC\ra140831.ibl 192756 USER-1A7617C508 132273000 2014-08-31 05:41:22 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1360 739 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=1&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192757 USER-1A7617C508 132273000 2014-08-31 05:41:22 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 1360 778 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=2&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192759 USER-1A7617C508 132273000 2014-08-31 05:41:22 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 1136 778 0 /dede/makehtml_list_action.php gotype=&uppage=0&maxpagesize=50&typeid=0&pageno=3&isremote=0&serviterm= -
d:\iislog\W3SVC\ra140831.ibl 192786 USER-1A7617C508 132273000 2014-08-31 05:41:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 2268 627 0 /templets/moban1/images/logo.gif - -
d:\iislog\W3SVC\ra140831.ibl 192787 USER-1A7617C508 132273000 2014-08-31 05:41:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 2861 625 0 /templets/moban1/images/14.gif - -
d:\iislog\W3SVC\ra140831.ibl 192788 USER-1A7617C508 132273000 2014-08-31 05:41:28 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 31 2344 625 0 /templets/moban1/images/13.gif - -
d:\iislog\W3SVC\ra140831.ibl 192791 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 140 381 626 0 /templets/moban1/images/nav.gif - -
d:\iislog\W3SVC\ra140831.ibl 192792 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 171 1881 625 0 /templets/moban1/images/12.gif - -
d:\iislog\W3SVC\ra140831.ibl 192795 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 468 1485 625 0 /templets/moban1/images/11.gif - -
d:\iislog\W3SVC\ra140831.ibl 192797 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 562 3368 624 0 /templets/moban1/images/b.gif - -
d:\iislog\W3SVC\ra140831.ibl 192799 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 562 3127 625 0 /templets/moban1/images/15.gif - -
d:\iislog\W3SVC\ra140831.ibl 192803 USER-1A7617C508 132273000 2014-08-31 05:41:29 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 984 3566 624 0 /templets/moban1/images/a.gif - -
d:\iislog\W3SVC\ra140831.ibl 192820 USER-1A7617C508 132273000 2014-08-31 05:41:32 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 4046 174779 684 0 /qlny.html - -
d:\iislog\W3SVC\ra140831.ibl 192822 USER-1A7617C508 132273000 2014-08-31 05:41:33 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 0 1461 174 0 /favicon.ico - -
d:\iislog\W3SVC\ra140831.ibl 192911 USER-1A7617C508 132273000 2014-08-31 05:41:48 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 343 174780 567 0 /qlwy.html - -
d:\iislog\W3SVC\ra140831.ibl 193622 USER-1A7617C508 132273000 2014-08-31 05:43:30 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 46 12474 616 0 /dede/catalog_main.php - -
d:\iislog\W3SVC\ra140831.ibl 193631 USER-1A7617C508 132273000 2014-08-31 05:43:31 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 4847 650 0 /dede/catalog_edit.php dopost=time&id=4 -
d:\iislog\W3SVC\ra140831.ibl 193636 USER-1A7617C508 132273000 2014-08-31 05:43:33 183.36.68.160 112.121.182.140 80 GET HTTP/1.1 200 0 62 22670 623 0 /dede/catalog_edit.php id=4 -
